Year,Country,Song,Artist,Final_Place,Final_Points,Top 5,Top 10,Running_Order_Final,Grand_Final_Ind,Big6_Ind,Semi_Final_Num,Semi_Place,Semi_Points,Running_Order_Semi,National_Final,Genre,Solo_Artist,Sex,Returning_Artist_Ind,Number of Members,Language1,Language2,Language3,Language4,Language5,Language6,Multiple_Language,National_Language_Used,EU,NATO,Country_Group,MyESB_Community,MyESB_Personal,OGAE_Points,Qualification_Record,jury_points,tele_points,jury_points_sf,tele_points_sf,withdrawn_2026,country_code
2018,Norway,That's How You Write A Song,Alexander Rybak,15.0,144.0,0.0,0.0,7.0,1.0,0.0,2.0,1.0,266.0,1.0,1,,1,M,1,1,English,,,,,,0,False,0,1,Northern,26,27,13.0,0.785714286,60.0,84.0,,,False,NOR
2018,Poland,Light Me Up,Gromee feat. Lukas Meijer,,,0.0,0.0,,0.0,0.0,2.0,14.0,81.0,11.0,1,,0,M,0,2,English,,,,,,0,False,1,1,Eastern,34,7,5.0,0.5,,,21.0,60.0,False,POL
2018,Portugal,O Jardim,Claudia Pascoal,26.0,39.0,0.0,0.0,8.0,1.0,1.0,,,,,1,,1,F,0,1,Portuguese,,,,,,0,True,1,1,Western,20,36,0.0,0.333333333,21.0,18.0,,,False,PRT
2018,Romania,Goodbye,The Humans,,,0.0,0.0,,0.0,0.0,2.0,11.0,107.0,2.0,1,,0,Mixed,0,5,English,,,,,,0,False,1,1,Eastern,39,38,0.0,1.0,,,67.0,40.0,False,ROU
2018,Russia,I Won't Break,Julia Samoylova,,,0.0,0.0,,0.0,0.0,2.0,15.0,65.0,6.0,0,,1,F,0,1,English,,,,,,0,False,0,0,Eastern,38,13,1.0,1.0,,,14.0,51.0,False,RUS
2018,San Marino,Who We Are,Jessika featuring Jenifer Brening,,,0.0,0.0,,0.0,0.0,2.0,17.0,28.0,4.0,1,,0,F,0,2,English,,,,,,0,False,0,0,Western,41,24,0.0,0.125,,,14.0,14.0,False,SMR
2018,Serbia,Nova Deca,Sanja Ilic & Balkanika,19.0,113.0,0.0,0.0,10.0,1.0,0.0,2.0,9.0,117.0,3.0,1,,0,Mixed,0,6,Serbian,Torlakian,,,,,1,True,0,0,Southern,35,33,2.0,0.7,38.0,75.0,,,False,SRB
2018,Slovenia,"Hvala, ne!",Lea Sirk,22.0,64.0,0.0,0.0,3.0,1.0,0.0,2.0,8.0,132.0,17.0,1,,1,F,0,1,Slovene,Portuguese,,,,,1,True,1,1,Central,27,29,0.0,0.285714286,41.0,23.0,,,False,SVN
2018,Spain,Tu Cancion,Amaia y Alfred,23.0,61.0,0.0,0.0,2.0,1.0,1.0,,,,,1,,0,Mixed,0,2,Spanish,,,,,,0,True,1,1,Western,24,17,26.0,,43.0,18.0,,,False,ESP
2018,Sweden,Dance You Off,Benjamin Ingrosso,7.0,274.0,0.0,0.0,20.0,1.0,0.0,2.0,2.0,254.0,15.0,1,,1,M,0,1,English,,,,,,0,False,1,0,Northern,12,23,91.0,0.928571429,253.0,21.0,,,False,SWE
2018,Switzerland,Stones,ZiBBZ,,,0.0,0.0,,0.0,0.0,1.0,13.0,86.0,17.0,1,,0,Mixed,0,2,English,,,,,,0,False,0,0,Central,18,22,0.0,0.285714286,,,59.0,27.0,False,CHE
2018,Ukraine,Under The Ladder,MELOVIN,17.0,130.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,179.0,18.0,1,,1,M,0,1,English,,,,,,0,False,0,0,Eastern,10,21,19.0,1.0,11.0,119.0,,,False,UKR
2018,United Kingdom,Storm,SuRie,24.0,48.0,0.0,0.0,9.0,1.0,1.0,,,,,1,,1,F,0,1,English,,,,,,0,True,0,1,Western,31,10,4.0,,23.0,25.0,,,False,GBR
2017,Albania,World,Lindita,,,0.0,0.0,,0.0,0.0,1.0,14.0,76.0,4.0,1,,1,F,0,1,English,,,,,,0,False,0,1,Southern,24,7,0.0,0.538461538,,,38.0,38.0,False,ALB
2017,Armenia,Fly With Me,Artsvik,18.0,79.0,0.0,0.0,5.0,1.0,0.0,1.0,7.0,152.0,16.0,1,,1,F,0,1,English,,,,,,0,False,0,0,South-Eastern,14,40,7.0,0.9,58.0,21.0,,,False,ARM
2017,Australia,Don't Come Easy,Isaiah,9.0,173.0,0.0,0.0,14.0,1.0,0.0,1.0,6.0,160.0,3.0,0,,1,M,0,1,English,,,,,,0,True,0,0,Western,26,9,36.0,1.0,171.0,2.0,,,False,AUS
2017,Austria,Running On Air,Nathan Trent,16.0,93.0,0.0,0.0,4.0,1.0,0.0,2.0,7.0,147.0,2.0,0,,1,M,0,1,English,,,,,,0,False,1,0,Central,25,8,14.0,0.555555556,93.0,0.0,,,False,AUT
2017,Azerbaijan,Skeletons,Dihaj,14.0,120.0,0.0,0.0,12.0,1.0,0.0,1.0,8.0,150.0,8.0,0,,1,F,0,1,English,,,,,,0,False,0,0,South-Eastern,5,16,34.0,1.0,78.0,42.0,,,False,AZE
2017,Belarus,Story of My Life,Naviband,17.0,83.0,0.0,0.0,3.0,1.0,0.0,2.0,9.0,110.0,14.0,1,,0,Mixed,0,2,Belarusian,,,,,,0,True,0,0,Eastern,17,6,15.0,0.307692308,50.0,33.0,,,False,BLR
2017,Belgium,City Lights,Blanche,4.0,363.0,0.0,0.0,23.0,1.0,0.0,1.0,4.0,165.0,5.0,0,,1,F,0,1,English,,,,,,0,False,1,1,Western,1,36,335.0,0.384615385,108.0,255.0,,,False,BEL
2017,Bulgaria,Beautiful Mess,Kristian Kostov,2.0,615.0,0.0,0.0,25.0,1.0,0.0,2.0,1.0,403.0,15.0,0,,1,M,0,1,English,,,,,,0,False,1,1,Eastern,2,24,120.0,0.2,278.0,337.0,,,False,BGR
2017,Croatia,My Friend,Jacques Houdek,13.0,128.0,0.0,0.0,13.0,1.0,0.0,2.0,8.0,141.0,11.0,0,,1,M,0,1,English,Italian,,,,,1,False,1,1,Southern,32,14,6.0,0.545454545,25.0,103.0,,,False,HRV
2017,Cyprus,Gravity,Hovig,21.0,68.0,0.0,0.0,19.0,1.0,0.0,1.0,5.0,164.0,15.0,0,,1,M,0,1,English,,,,,,0,False,1,0,South-Eastern,19,30,13.0,0.5,36.0,32.0,,,False,CYP
2017,Czech Republic,My Turn,Martina Barta,,,0.0,0.0,,0.0,0.0,1.0,13.0,83.0,14.0,0,,1,F,0,1,English,,,,,,0,False,1,1,Central,36,39,2.0,0.2,,,81.0,2.0,False,CZE
2017,Denmark,Where I Am,Anja,20.0,77.0,0.0,0.0,10.0,1.0,0.0,2.0,10.0,101.0,8.0,1,,1,F,0,1,English,,,,,,0,False,1,1,Northern,10,5,43.0,0.692307692,69.0,8.0,,,False,DNK
2017,Estonia,Verona,Koit Toome & Laura,,,0.0,0.0,,0.0,0.0,2.0,14.0,85.0,17.0,1,,0,Mixed,1,2,English,,,,,,0,False,1,1,Northern,22,27,242.0,0.384615385,,,16.0,69.0,False,EST
2017,Finland,Blackbird,Norma John,,,0.0,0.0,,0.0,0.0,1.0,12.0,92.0,7.0,1,,0,Mixed,0,2,English,,,,,,0,False,1,0,Northern,18,26,64.0,0.538461538,,,41.0,51.0,False,FIN
2017,France,Requiem,Alma,12.0,135.0,0.0,0.0,26.0,1.0,1.0,,,,,0,,1,F,0,1,French,English,,,,,1,True,1,1,Western,4,23,277.0,,45.0,90.0,,,False,FRA
2017,FYR Macedonia,Dance Alone,Jana Burceska,,,0.0,0.0,,0.0,0.0,2.0,15.0,69.0,3.0,0,,1,F,0,1,English,,,,,,0,False,0,1,Southern,12,13,107.0,0.384615385,,,,,False,MKD
2017,Georgia,Keep The Faith,Tamara Gachechiladze,,,0.0,0.0,,0.0,0.0,1.0,11.0,99.0,2.0,1,,1,F,0,1,English,,,,,,0,False,0,0,South-Eastern,30,34,4.0,0.777777778,,,62.0,37.0,False,GEO
2017,Germany,Perfect Life,Levina,25.0,6.0,0.0,1.0,21.0,1.0,1.0,,,,,1,,1,F,0,1,English,,,,,,0,False,1,1,Central,37,25,0.0,,3.0,3.0,,,False,DEU
2017,Greece,This is Love,Demy,19.0,77.0,0.0,0.0,15.0,1.0,0.0,1.0,10.0,115.0,10.0,0,,1,F,0,1,English,,,,,,0,False,1,1,Southern,29,29,6.0,0.923076923,48.0,29.0,,,False,GRC
2017,Hungary,Origo,Joci Papai,8.0,200.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,231.0,7.0,1,,1,M,0,1,Hungarian,,,,,,0,True,1,1,Central,11,33,40.0,0.8,48.0,152.0,,,False,HUN
2017,Iceland,Paper,Svala,,,0.0,0.0,,0.0,0.0,1.0,15.0,60.0,13.0,1,,1,F,0,1,English,,,,,,0,False,0,1,Northern,31,21,9.0,0.615384615,,,29.0,31.0,False,ISL
2017,Ireland,Dying to Try,Brendan Murray,,,0.0,0.0,,0.0,0.0,2.0,13.0,86.0,9.0,0,,1,M,0,1,English,,,,,,0,False,1,0,Western,34,38,4.0,0.538461538,,,45.0,41.0,False,IRL
2017,Israel,I Feel Alive,IMRI,23.0,39.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,207.0,18.0,1,,1,M,0,1,English,,,,,,0,False,0,0,South-Eastern,21,19,102.0,0.538461538,34.0,5.0,,,False,ISR
2017,Italy,Occidentali's Karma,Francesco Gabbani,6.0,334.0,0.0,0.0,9.0,1.0,1.0,,,,,1,,1,M,0,1,Italian,Sanskrit,Ancient Greek,,,,1,True,1,1,Western,3,2,497.0,,126.0,208.0,,,False,ITA
2017,Latvia,Line,Triana Park,,,0.0,0.0,,0.0,0.0,1.0,18.0,21.0,18.0,1,,0,Mixed,0,4,English,,,,,,0,False,1,1,Northern,27,31,12.0,0.461538462,,,1.0,20.0,False,LVA
2017,Lithuania,Rain Of Revolution,Fusedmarc,,,0.0,0.0,,0.0,0.0,2.0,17.0,42.0,16.0,1,,0,Mixed,0,3,English,,,,,,0,False,1,1,Northern,39,41,0.0,0.615384615,,,17.0,25.0,False,LTU
2017,Malta,Breathlessly,Claudia Faniello,,,0.0,0.0,,0.0,0.0,2.0,16.0,55.0,4.0,1,,1,F,0,1,English,,,,,,0,False,1,0,Western,40,18,0.0,0.615384615,,,55.0,0.0,False,MLT
2017,Moldova,Hey Mamma,Sunstroke Project,3.0,374.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,291.0,12.0,1,,0,M,1,3,English,,,,,,0,False,0,0,Eastern,7,10,0.0,0.615384615,110.0,264.0,,,False,MDA
2017,Montenegro,Space,Slavko Kalezi?,,,0.0,0.0,,0.0,0.0,1.0,16.0,56.0,6.0,0,,1,M,0,1,English,,,,,,0,False,0,1,Southern,35,20,17.0,0.111111111,,,17.0,39.0,False,MNE
2017,Netherlands,Lights and Shadows,OG3NE,11.0,150.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,200.0,6.0,0,,0,F,0,3,English,,,,,,0,False,1,1,Western,20,32,3.0,0.307692308,135.0,15.0,,,False,NLD
2017,Norway,Grab The Moment,JOWST,10.0,158.0,0.0,0.0,17.0,1.0,0.0,2.0,5.0,189.0,12.0,1,,1,M,0,1,English,,,,,,0,False,0,1,Northern,15,12,30.0,0.769230769,129.0,29.0,,,False,NOR
2017,Poland,Flashlight,Kasia Mos,22.0,64.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,119.0,11.0,1,,1,F,0,1,English,,,,,,0,False,1,1,Eastern,23,42,4.0,0.454545455,23.0,41.0,,,False,POL
2017,Portugal,Amar Pelos Dois,Salvador Sobral,1.0,758.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,370.0,9.0,1,,1,M,0,1,Portuguese,,,,,,0,True,1,1,Western,6,35,122.0,0.272727273,382.0,376.0,,,False,PRT
2017,Romania,Yodel It!,Ilinca ft. Alex Florea,7.0,282.0,0.0,0.0,20.0,1.0,0.0,2.0,6.0,174.0,5.0,1,,0,Mixed,0,2,English,,,,,,0,False,1,1,Eastern,16,11,18.0,1.0,58.0,224.0,,,False,ROU
2017,San Marino,Spirit of the Night,Valentina Monetta and Jimmie Wilson,,,0.0,0.0,,0.0,0.0,2.0,18.0,1.0,10.0,0,,0,Mixed,1,2,English,,,,,,0,False,0,0,Western,41,22,5.0,0.142857143,,,0.0,1.0,False,SMR
2017,Serbia,In Too Deep,Tijana Bogicevic,,,0.0,0.0,,0.0,0.0,2.0,11.0,98.0,1.0,0,,1,F,0,1,English,,,,,,0,False,0,0,Southern,28,15,3.0,0.777777778,,,53.0,45.0,False,SRB
2017,Slovenia,On My Way,Omar Naber,,,0.0,0.0,,0.0,0.0,1.0,17.0,36.0,17.0,1,,1,M,1,1,English,,,,,,0,False,1,1,Central,42,17,0.0,0.307692308,,,16.0,20.0,False,SVN
2017,Spain,Do It For Your Lover,Manel Navarro,26.0,5.0,1.0,1.0,16.0,1.0,1.0,,,,,1,,1,M,0,1,Spanish,English,,,,,1,True,1,1,Western,38,37,0.0,,0.0,5.0,,,False,ESP
2017,Sweden,I Can't Go On,Robin Bengtsson,5.0,344.0,0.0,0.0,24.0,1.0,0.0,1.0,3.0,227.0,1.0,1,,1,M,0,1,English,,,,,,0,False,1,0,Northern,8,3,308.0,0.923076923,218.0,126.0,,,False,SWE
2017,Switzerland,Apollo,Timebelle,,,0.0,0.0,,0.0,0.0,2.0,12.0,97.0,13.0,1,,0,Mixed,0,3,English,,,,,,0,False,0,0,Central,13,1,41.0,0.307692308,,,48.0,49.0,False,CHE
2017,Ukraine,Time,O.Torvald,24.0,36.0,0.0,0.0,22.0,1.0,1.0,,,,,1,,0,M,0,4,English,,,,,,0,False,0,0,Eastern,33,28,0.0,1.0,12.0,24.0,,,False,UKR
2017,United Kingdom,Never Give Up On You,Lucie Jones,15.0,111.0,0.0,0.0,18.0,1.0,1.0,,,,,1,,1,F,0,1,English,,,,,,0,True,0,1,Western,9,4,12.0,,99.0,12.0,,,False,GBR
2016,Albania,Fairytale,Eneda Tarifa,,,0.0,0.0,,0.0,0.0,2.0,16.0,45.0,17.0,1,,1,F,0,1,English,,,,,,0,False,0,1,Southern,32,40,0.0,0.583333333,,,10.0,35.0,False,ALB
2016,Armenia,LoveWave,Iveta Mukuchyan,7.0,249.0,0.0,0.0,26.0,1.0,0.0,1.0,2.0,243.0,7.0,0,,1,F,0,1,English,,,,,,0,False,0,0,South-Eastern,5,39,13.0,0.888888889,115.0,134.0,,,False,ARM
2016,Australia,Sound Of Silence,Dami Im,2.0,511.0,0.0,0.0,13.0,1.0,0.0,2.0,1.0,330.0,10.0,0,,1,F,0,1,English,,,,,,0,True,0,0,Western,1,15,280.0,1.0,320.0,191.0,,,False,AUS
2016,Austria,Loin d'ici,ZOE,13.0,151.0,0.0,0.0,24.0,1.0,0.0,1.0,7.0,170.0,12.0,1,,1,F,0,1,French,,,,,,0,False,1,0,Central,11,8,128.0,0.5,31.0,120.0,,,False,AUT
2016,Azerbaijan,Miracle,Samra,17.0,117.0,0.0,0.0,4.0,1.0,0.0,1.0,6.0,185.0,14.0,0,,1,F,0,1,English,,,,,,0,False,0,0,South-Eastern,15,12,35.0,1.0,44.0,73.0,,,False,AZE
2016,Belarus,Help You Fly,IVAN,,,0.0,0.0,,0.0,0.0,2.0,12.0,84.0,5.0,1,,1,M,0,1,English,,,,,,0,False,0,0,Eastern,29,34,0.0,0.333333333,,,32.0,52.0,False,BLR
2016,Belgium,What's The Pressure,Laura Tesoro,10.0,181.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,274.0,18.0,1,,1,F,0,1,English,,,,,,0,False,1,1,Western,12,1,2.0,0.333333333,130.0,51.0,,,False,BEL
2016,Bosnia & Herzegovina,Ljubav Je,Dalal & Deen feat. Ana Rucner and Jala,,,0.0,0.0,,0.0,0.0,1.0,11.0,104.0,17.0,0,,0,Mixed,1,4,Bosnian,,,,,,0,False,0,0,Southern,31,6,0.0,1.0,,,26.0,78.0,False,BIH
2016,Bulgaria,If Love Was A Crime,Poli Genova,4.0,307.0,0.0,0.0,8.0,1.0,0.0,2.0,5.0,220.0,12.0,0,,1,F,1,1,English,Bulgarian,,,,,1,True,1,1,Eastern,2,13,175.0,0.111111111,127.0,180.0,,,False,BGR
2016,Croatia,Lighthouse,Nina Kraljic,23.0,73.0,0.0,0.0,17.0,1.0,0.0,1.0,10.0,133.0,5.0,0,,1,F,0,1,English,,,,,,0,False,1,1,Southern,16,26,63.0,0.5,40.0,33.0,,,False,HRV
2016,Cyprus,Alter Ego,Minus One,21.0,96.0,0.0,0.0,14.0,1.0,0.0,1.0,8.0,164.0,11.0,0,,0,M,0,5,English,,,,,,0,False,1,0,South-Eastern,20,7,59.0,0.454545455,43.0,53.0,,,False,CYP
2016,Czech Republic,I Stand,Gabriela Guncíkova,25.0,41.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,161.0,10.0,0,,1,F,0,1,English,,,,,,0,False,1,1,Central,14,24,36.0,0.0,41.0,0.0,,,False,CZE
2016,Denmark,Soldiers Of Love,Lighthouse X,,,0.0,0.0,,0.0,0.0,2.0,17.0,34.0,13.0,1,,0,M,0,3,English,,,,,,0,False,1,1,Northern,30,16,0.0,0.75,,,10.0,24.0,False,DNK
2016,Estonia,Play,Juri Pootsmann,,,0.0,0.0,,0.0,0.0,1.0,18.0,24.0,13.0,1,,1,M,0,1,English,,,,,,0,False,1,1,Northern,27,14,31.0,0.416666667,,,9.0,15.0,False,EST
2016,Finland,Sing It Away,Sandhja,,,0.0,0.0,,0.0,0.0,1.0,15.0,51.0,1.0,1,,1,F,0,1,English,,,,,,0,False,1,0,Northern,37,31,0.0,0.583333333,,,35.0,16.0,False,FIN
2016,France,J'ai cherche,Amir,6.0,257.0,0.0,0.0,11.0,1.0,1.0,,,,,0,,1,M,0,1,French,English,,,,,1,True,1,1,Western,6,11,425.0,,148.0,109.0,,,False,FRA
2016,FYR Macedonia,Dona,Kaliopi,,,0.0,0.0,,0.0,0.0,2.0,11.0,88.0,8.0,0,,1,F,1,1,Macedonian,,,,,,0,True,0,1,Southern,34,36,6.0,0.416666667,,,,,False,MKD
2016,Georgia,Midnight Gold,Nika Kocharov and Young Georgian Lolitaz,20.0,104.0,0.0,0.0,23.0,1.0,0.0,2.0,9.0,123.0,16.0,1,,0,M,0,4,English,,,,,,0,False,0,0,South-Eastern,28,41,0.0,0.75,80.0,24.0,,,False,GEO
2016,Germany,Ghost,Jamie-Lee,26.0,11.0,0.0,0.0,10.0,1.0,1.0,,,,,1,,1,F,0,1,English,,,,,,0,False,1,1,Central,25,4,4.0,,1.0,10.0,,,False,DEU
2016,Greece,Utopian Land,Argo,,,0.0,0.0,,0.0,0.0,1.0,16.0,44.0,2.0,0,,0,Mixed,0,6,English,Greek,Pontic Greek,,,,1,True,1,1,Southern,38,29,0.0,1.0,,,22.0,22.0,False,GRC
2016,Hungary,Pioneer,Freddie,19.0,108.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,197.0,4.0,1,,1,M,0,1,English,,,,,,0,False,1,1,Central,8,5,80.0,0.777777778,52.0,56.0,,,False,HUN
2016,Iceland,Hear Them Calling,Greta Salome,,,0.0,0.0,,0.0,0.0,1.0,14.0,51.0,16.0,1,,1,F,1,1,English,,,,,,0,False,0,1,Northern,17,19,44.0,0.666666667,,,27.0,24.0,False,ISL
2016,Ireland,Sunlight,Nicky Byrne,,,0.0,0.0,,0.0,0.0,2.0,15.0,46.0,7.0,0,,1,M,0,1,English,,,,,,0,False,1,0,Western,40,27,8.0,0.583333333,,,15.0,31.0,False,IRL
2016,Israel,Made Of Stars,Hovi Star,14.0,135.0,0.0,0.0,7.0,1.0,0.0,2.0,7.0,147.0,4.0,1,,1,M,0,1,English,,,,,,0,False,0,0,South-Eastern,23,20,4.0,0.5,124.0,11.0,,,False,ISR
2016,Italy,No Degree Of Separation,Francesca Michielin,16.0,124.0,0.0,0.0,6.0,1.0,1.0,,,,,1,,1,F,0,1,Italian,English,,,,,1,True,1,1,Western,10,23,170.0,,90.0,34.0,,,False,ITA
2016,Latvia,Heartbeat,Justs,15.0,132.0,0.0,0.0,20.0,1.0,0.0,2.0,8.0,132.0,1.0,1,,1,M,0,1,English,,,,,,0,False,1,1,Northern,9,37,110.0,0.416666667,69.0,63.0,,,False,LVA
2016,Lithuania,I've Been Waiting For This Night,Donny Montell,9.0,200.0,0.0,0.0,16.0,1.0,0.0,2.0,4.0,222.0,9.0,1,,1,M,1,1,English,,,,,,0,False,1,1,Northern,24,25,6.0,0.583333333,104.0,96.0,,,False,LTU
2016,Malta,Walk On Walter,Ira Losco,12.0,153.0,0.0,0.0,22.0,1.0,0.0,1.0,3.0,209.0,18.0,1,,1,F,1,1,English,,,,,,0,False,1,0,Western,21,10,6.0,0.583333333,137.0,16.0,,,False,MLT
2016,Moldova,Falling Stars,Lidia Isac,,,0.0,0.0,,0.0,0.0,1.0,17.0,33.0,3.0,1,,1,F,0,1,English,,,,,,0,False,0,0,Eastern,35,32,0.0,0.666666667,,,24.0,9.0,False,MDA
2016,Montenegro,The Real Thing,Highway,,,0.0,0.0,,0.0,0.0,1.0,13.0,60.0,15.0,0,,0,M,1,3,English,,,,,,0,False,0,1,Southern,42,28,0.0,0.125,,,46.0,14.0,False,MNE
2016,Netherlands,Slow Down,Douwe Bob,11.0,153.0,0.0,0.0,3.0,1.0,0.0,1.0,5.0,197.0,6.0,0,,1,M,0,1,English,,,,,,0,False,1,1,Western,26,33,0.0,0.25,114.0,39.0,,,False,NLD
2016,Norway,Icebreaker,Agnete,,,0.0,0.0,,0.0,0.0,2.0,13.0,63.0,15.0,1,,1,F,0,1,English,,,,,,0,False,0,1,Northern,22,35,15.0,0.833333333,,,29.0,34.0,False,NOR
2016,Poland,Color Of Your Life,Micha? Szpak,8.0,229.0,0.0,0.0,12.0,1.0,0.0,2.0,6.0,151.0,2.0,1,,1,M,0,1,English,,,,,,0,False,1,1,Eastern,13,30,28.0,0.4,7.0,222.0,,,False,POL
2016,Russia,You Are The Only One,Sergey Lazarev,3.0,491.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,342.0,9.0,0,,1,M,0,1,English,,,,,,0,False,0,0,Eastern,3,3,392.0,1.0,130.0,361.0,,,False,RUS
2016,San Marino,I Didn't Know,Serhat,,,0.0,0.0,,0.0,0.0,1.0,12.0,68.0,8.0,0,,1,M,0,1,English,,,,,,0,False,0,0,Western,41,38,4.0,0.166666667,,,19.0,49.0,False,SMR
2016,Serbia,Goodbye (Shelter),Sanja Vucic ZAA,18.0,115.0,0.0,0.0,15.0,1.0,0.0,2.0,10.0,105.0,6.0,0,,1,F,0,1,English,,,,,,0,False,0,0,Southern,19,17,42.0,0.75,35.0,80.0,,,False,SRB
2016,Slovenia,Blue And Red,ManuElla,,,0.0,0.0,,0.0,0.0,2.0,14.0,57.0,11.0,1,,1,F,0,1,English,,,,,,0,False,1,1,Central,39,21,6.0,0.333333333,,,49.0,8.0,False,SVN
2016,Spain,Say Yay!,Barei,22.0,77.0,0.0,0.0,19.0,1.0,1.0,,,,,1,,1,F,0,1,English,,,,,,0,False,1,1,Western,7,2,155.0,,67.0,10.0,,,False,ESP
2016,Sweden,If I Were Sorry,Frans,5.0,261.0,0.0,0.0,9.0,1.0,1.0,,,,,1,,1,M,0,1,English,,,,,,0,False,1,0,Northern,18,18,79.0,0.916666667,122.0,139.0,,,False,SWE
2016,Switzerland,The Last Of Our Kind,Rykka,,,0.0,0.0,,0.0,0.0,2.0,18.0,28.0,3.0,1,,1,F,0,1,English,,,,,,0,False,0,0,Central,36,22,0.0,0.333333333,,,25.0,3.0,False,CHE
2016,Ukraine,1944,Jamala,1.0,534.0,0.0,0.0,21.0,1.0,0.0,2.0,2.0,287.0,14.0,1,,1,F,0,1,English,Crimean Tatar,,,,,1,False,0,0,Eastern,4,42,88.0,1.0,211.0,323.0,,,False,UKR
2016,United Kingdom,You're Not Alone,Joe and Jake,24.0,62.0,0.0,0.0,25.0,1.0,1.0,,,,,1,,0,M,0,2,English,,,,,,0,True,0,1,Western,33,9,0.0,,54.0,8.0,,,False,GBR
